date,TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,WD,WS,NEE_PI,FC,SC,H,SH,LE,SLE,G,TS_1,TS_2,P,RH,PA,CO2_1,CO2_2,VPD_PI,SWC_1,SWC_2,NETRAD,PPFD_IN,SW_IN,SW_DIF,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,RECO_PI,APAR,PPFD_DIF,FAPAR,ZL,timestamp
2011-06-24T00:00:00Z,201106241150,201106241566.66666,0.6807272727272727,13.040666666666667,256.02054545454547,4.593090909090909,-2.948272727272727,-2.948272727272727,-0.08462499999999999,17.181818181818183,NaN,12.924363636363637,NaN,NaN,14.111125,NaN,0.004166666666666667,96.63704545454546,97.45029166666667,382.24058333333335,382.24058333333335,0.05468181818181818,10.899083333333333,NaN,73.43533333333333,185.75404166666667,91.31645833333333,NaN,NaN,14.277958333333334,374.41,378.014125,14.791875,5.458,NaN,182.24375,NaN,NaN,2011-06-24T15:30:00Z
2011-06-25T00:00:00Z,201106251150,201106251566.66666,0.5764583333333333,18.102916666666665,274.6275416666667,4.1105,-9.253473684210526,-7.114541666666667,0.021217391304347837,50.807826086956524,NaN,126.656,NaN,NaN,14.641083333333333,NaN,0,64.083875,98.273,378.4562916666667,378.4562916666667,0.8540833333333333,9.710541666666666,NaN,222.76033333333334,724.305375,348.5105,NaN,NaN,54.67570833333333,334.46141666666665,405.536375,12.819125,4.3722,NaN,151.94445833333333,NaN,NaN,2011-06-25T15:30:00Z
2011-06-26T00:00:00Z,201106261150,201106261566.66666,0.2836666666666667,20.379916666666666,141.35999999999999,2.58825,-10.752090909090908,-4.106458333333333,0.2521666666666667,42.16220833333333,NaN,107.94466666666666,NaN,NaN,15.343208333333333,NaN,0,53.78,98.76545833333333,384.14525,384.14525,1.1907916666666667,8.818875,NaN,212.859125,742.0055,348.30941666666666,NaN,NaN,55.61054166666666,335.99583333333334,415.8360416666667,12.545416666666666,NaN,NaN,160.71516666666668,NaN,NaN,2011-06-26T15:30:00Z
2011-06-27T00:00:00Z,201106271150,201106271566.66666,0.40358333333333335,19.33695833333333,117.84708333333333,3.8425833333333332,-9.11364705882353,-5.416,-0.4332083333333333,11.473708333333335,NaN,69.72383333333333,NaN,NaN,15.692458333333333,NaN,0,71.250125,98.32420833333333,379.85375,379.85375,0.6819583333333333,8.143791666666667,NaN,127.90075,458.79766666666666,213.69895833333334,NaN,NaN,35.78754166666667,361.46545833333334,411.47775,16.201041666666665,5.89375,NaN,320.4974583333333,NaN,NaN,2011-06-27T15:30:00Z
2011-06-28T00:00:00Z,201106281150,201106281566.66666,0.8122272727272727,13.951833333333333,235.94104545454545,5.2230454545454545,-2.6996190476190476,-2.4942727272727274,0.03633333333333332,29.019000000000002,NaN,16.569,NaN,NaN,15.066875,NaN,0.008333333333333333,87.64108333333334,98.10683333333333,384.48741666666666,384.48741666666666,0.189625,7.769791666666666,NaN,68.09929166666667,197.33816666666667,96.4745,NaN,NaN,16.328208333333333,371.62508333333335,383.6734166666667,14.5135,4.491625,NaN,186.42695833333335,NaN,NaN,2011-06-28T15:30:00Z
2011-06-29T00:00:00Z,201106291150,201106291566.66666,0.44995833333333335,14.618458333333333,266.96979166666665,3.2693333333333334,-9.88635,-8.003666666666666,0.09845833333333333,82.32675,NaN,98.21595833333333,NaN,NaN,14.262208333333334,NaN,0,72.42183333333334,98.97045833333334,379.252125,379.252125,0.5524583333333333,7.469791666666667,NaN,209.07274999999998,668.9154166666666,326.12625,NaN,NaN,51.485791666666664,322.7436666666667,388.3113333333333,11.748041666666667,3.9428,NaN,152.87270833333332,NaN,NaN,2011-06-29T15:30:00Z
2011-06-30T00:00:00Z,201106301150,201106330733.33334,0.21620833333333334,19.0655,136.08483333333334,2.11,-20.18,-6.30225,0.2865416666666667,53.104375,NaN,121.87841666666667,NaN,NaN,14.691749999999999,NaN,0,58.067625,98.91666666666667,378.8445,378.8445,1.0479166666666666,6.972916666666666,NaN,211.31341666666665,742.2369166666666,345.9542083333333,NaN,NaN,54.05054166666667,327.8877083333333,408.4766666666667,12.478291666666667,NaN,NaN,136.00033333333334,NaN,NaN,2011-06-30T15:30:00Z
2011-07-01T00:00:00Z,201107011150,201107011566.66666,0.36620833333333336,22.187833333333334,136.68041666666667,3.9087083333333332,-3.1781333333333337,-2.471,-0.14843478260869566,-18.788416666666667,NaN,46.593375,NaN,NaN,15.812125,NaN,0,74.03529166666667,98.593625,379.2973333333333,379.2973333333333,0.7387083333333333,6.607291666666667,NaN,81.76008333333333,260.18491666666665,123.43275,NaN,NaN,20.325125,405.498625,426.8462916666667,20.286833333333334,8.55875,NaN,242.21270833333335,NaN,NaN,2011-07-01T15:30:00Z
2011-07-02T00:00:00Z,201107021150,201107021566.66666,0.530625,24.114583333333332,237.95908333333333,3.7133333333333334,-7.5138181818181815,-6.822291666666667,-0.16179166666666664,21.270291666666665,NaN,116.64316666666667,NaN,NaN,17.506958333333333,NaN,0,70.78245833333334,98.40829166666667,382.16591666666665,382.16591666666665,0.8987083333333333,6.316666666666666,NaN,156.46366666666665,538.605,252.56554166666666,NaN,NaN,40.91258333333333,384.33666666666664,439.525875,21.868291666666668,6.708375,NaN,292.814375,NaN,NaN,2011-07-02T15:30:00Z
2011-07-03T00:00:00Z,201107031150,201107031566.66666,0.359,21.204916666666666,269.48087499999997,3.0057916666666666,-10.270923076923077,-6.004666666666667,0.18825,39.104124999999996,NaN,149.68129166666668,NaN,NaN,17.181375,NaN,0,50.935833333333335,98.69441666666667,381.19458333333336,381.19458333333336,1.32625,5.836458333333333,NaN,204.10675,745.7100833333334,350.0362083333333,NaN,NaN,56.032291666666666,332.35058333333336,422.2484166666667,12.589541666666667,11.417,NaN,131.548625,NaN,NaN,2011-07-03T15:30:00Z
